Date,case_nor_03d,case_nor_05d,case_05d,Location,Athens,Circleville,Jackson_Pike,Lancaster,Marietta,Marysville,Newark,Southerly,Zanesville,Average_RNA_Conc,Average_PMMoV,Average_crAssphage,Ave_N2,Flowrate_Sample,Rainfall_24hr,WQ_pH,TAVE,WQ_TSS,Weekday,Sewertype,Population,Medium_Income,Poverty,Cmlt_testing_site,Overall_SVI,Socioeconomic_SVI1,Household_SVI2,Minority_SVI3,Transportation _SVI4
2/21/21,14,15,98,Southerly,0,0,0,0,0,0,0,1,0,4.4,3831600,118792000,21700,67600000,0,7.25,12.31,180,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
2/21/21,9,13,6,Zanesville,0,0,0,0,0,0,0,0,1,2.7,1343000,26615000,6928,4600000,0,7.5,,196,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
2/23/21,42,33,8,Athens,1,0,0,0,0,0,0,0,0,2.65,1083600,11900000,8603,3255000,0,7.5,14.5,392,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
2/23/21,24,26,4,Circleville,0,1,0,0,0,0,0,0,0,5.95,486400,108994000,11162,2320000,0,7.71,12.45,150,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
2/23/21,16,14,90,Jackson_Pike,0,0,1,0,0,0,0,0,0,5.65,957600,38592000,7600,100000000,0,7,14,191,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
2/23/21,18,15,4,Lancaster,0,0,0,1,0,0,0,0,0,4.55,588000,47456000,10082,8600000,0.02,7.185,12.1,215,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
2/23/21,26,20,3,Marietta,0,0,0,0,1,0,0,0,0,3.2,483600,24788000,19577,3717000,0,7.3,11,452,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
2/23/21,41,32,8,Marysville,0,0,0,0,0,1,0,0,0,4,901800,57704000,6735,6210000,0,7.99,13.4,231,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
2/23/21,21,18,8,Newark,0,0,0,0,0,0,1,0,0,4.95,1271200,57400000,10127,10050000,0,7.45,9.7,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
2/23/21,17,15,99,Southerly,0,0,0,0,0,0,0,1,0,4.1,2024000,37060000,7650,141200000,0,7.2,12.84,128,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
2/23/21,11,9,4,Zanesville,0,0,0,0,0,0,0,0,1,5.45,431200,5994700,12491,7300000,0,7.6,,66,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
2/28/21,12,16,4,Athens,1,0,0,0,0,0,0,0,0,3.8,885500,7701400,5903,4882000,1.5,7.5,12,424,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
2/28/21,14,14,2,Circleville,0,1,0,0,0,0,0,0,0,6.65,803700,64153000,9018,3380000,0.78,7.65,12.1,132,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
2/28/21,14,16,101,Jackson_Pike,0,0,1,0,0,0,0,0,0,5.8,1877400,35134000,7673,132600000,0.405,6.9,13,147,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
2/28/21,12,14,3,Lancaster,0,0,0,1,0,0,0,0,0,5,456000,14880000,4000,11600000,0.7,6.945,12.25,175,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
2/28/21,17,22,3,Marietta,0,0,0,0,1,0,0,0,0,7.7,1084800,33656000,1347,6732000,1.37,7.1,10,140,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
2/28/21,19,22,5,Marysville,0,0,0,0,0,1,0,0,0,4.85,516800,8024000,3460,11800000,0.29,8.355,11.7,100,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
2/28/21,12,15,7,Newark,0,0,0,0,0,0,1,0,0,9.95,664400,35002000,4605,15320000,0.71,7.27,8.65,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
2/28/21,12,13,84,Southerly,0,0,0,0,0,0,0,1,0,9.5,2851200,53676000,12105,249300000,0.405,7.3,12.84,88,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
2/28/21,14,12,6,Zanesville,0,0,0,0,0,0,0,0,1,3.45,406000,13640000,133,16300000,0.8,7.3,,40,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/2/21,19,15,4,Athens,1,0,0,0,0,0,0,0,0,4.65,1263100,27203000,6551,3359000,0,7.5,11,192,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/2/21,10,10,1,Circleville,0,1,0,0,0,0,0,0,0,7.25,604700,122009000,7597,2570000,0,7.74,11.95,90,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/2/21,19,16,105,Jackson_Pike,0,0,1,0,0,0,0,0,0,11.75,2052500,63272000,9010,109600000,0.04,7.15,14,153,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/2/21,15,16,4,Lancaster,0,0,0,1,0,0,0,0,0,4.45,1088400,20405600,22315,9200000,0,6.99,12.6,147,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/2/21,44,30,5,Marietta,0,0,0,0,1,0,0,0,0,3.25,334000,2427250,900,10337000,0.01,7.4,8,80,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/2/21,23,19,5,Marysville,0,0,0,0,0,1,0,0,0,5.2,1678900,111750000,7945,5900000,0,8.865,12.35,130,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/2/21,13,15,7,Newark,0,0,0,0,0,0,1,0,0,4.95,1406700,49099000,14019,9550000,0,7.29,9.85,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/2/21,16,14,94,Southerly,0,0,0,0,0,0,0,1,0,6.9,901200,66777000,4150,190900000,0.04,7.25,12.91,58,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/2/21,10,11,5,Zanesville,0,0,0,0,0,0,0,0,1,13.85,1060800,17628000,3163,7600000,0,7.5,,58,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/7/21,5,12,3,Athens,1,0,0,0,0,0,0,0,0,9.5,239500,28423200,4990,2008000,0,7.8,12.5,368,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/7/21,12,9,1,Circleville,0,1,0,0,0,0,0,0,0,19.35,316000,57024000,4020,1920000,0,7.78,12.45,92,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/7/21,13,14,88,Jackson_Pike,0,0,1,0,0,0,0,0,0,10.65,556900,46542000,18810,75000000,0,7.15,14,111,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/7/21,11,12,3,Lancaster,0,0,0,1,0,0,0,0,0,11.1,163740,60684000,8870,5200000,0,7.35,13.15,178,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/7/21,9,18,3,Marietta,0,0,0,0,1,0,0,0,0,4.2,112857.1429,9259047.62,2878,2121000,0,7.5,12,6,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/7/21,22,23,6,Marysville,0,0,0,0,0,1,0,0,0,9.9,322000,35128000,7970,3830000,0,9.02,12.15,130,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/7/21,19,18,8,Newark,0,0,0,0,0,0,1,0,0,7.75,398400,43176000,16567,7210000,0,7.53,10.05,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/7/21,12,14,89,Southerly,0,0,0,0,0,0,0,1,0,8.4,433200,50912000,11057,120200000,0,7.3,13.32,80,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/7/21,10,10,5,Zanesville,0,0,0,0,0,0,0,0,1,15.1,752600,80772000,8303,4000000,0,7.6,,130,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/9/21,19,16,4,Athens,1,0,0,0,0,0,0,0,0,5.7,963600,27152000,3312,2181000,0,7.6,12.5,504,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/9/21,2,7,1,Circleville,0,1,0,0,0,0,0,0,0,16.3,1069700,130704000,5356,1830000,0,7.7,12.5,136,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/9/21,17,15,100,Jackson_Pike,0,0,1,0,0,0,0,0,0,11.3,1668000,21711000,8495,78100000,0,7.6,15,170,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/9/21,16,21,5,Lancaster,0,0,0,1,0,0,0,0,0,10.85,950400,69175000,2680,5500000,0,7.185,13.4,299,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/9/21,15,9,1,Marietta,0,0,0,0,1,0,0,0,0,14.2,29256,1850800,504,2203000,0,7.5,12.5,2,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/9/21,26,23,6,Marysville,0,0,0,0,0,1,0,0,0,7.9,2436400,168428000,5090,3550000,0,8.06,13.3,130,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/9/21,18,14,6,Newark,0,0,0,0,0,0,1,0,0,12.4,553200,73092000,4147,7420000,0,7.51,10.65,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/9/21,15,14,93,Southerly,0,0,0,0,0,0,0,1,0,11.45,381100,60132000,7414,107600000,0,7.15,13.52,124,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/9/21,13,9,4,Zanesville,0,0,0,0,0,0,0,0,1,20,288000,28440000,2350,4000000,0,7.6,,108,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/14/21,8,12,3,Athens,1,0,0,0,0,0,0,0,0,12.9,1514400,68408000,4907,2119000,0,7.7,13,172,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/14/21,19,20,3,Circleville,0,1,0,0,0,0,0,0,0,18.05,1274400,132408000,14670,1900000,0,7.73,12.75,108,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/14/21,11,12,76,Jackson_Pike,0,0,1,0,0,0,0,0,0,14.35,2083000,67770000,24215,75000000,0,7.1,16,195,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/14/21,19,18,4,Lancaster,0,0,0,1,0,0,0,0,0,11.5,634000,35058000,8468,5500000,0,7.42,13.35,359,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/14/21,15,13,2,Marietta,0,0,0,0,1,0,0,0,0,8.65,359880,60471800,5699,1979000,0,7.1,13,160,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/14/21,24,24,6,Marysville,0,0,0,0,0,1,0,0,0,15.05,392200,46488000,7770,3330000,0,8.56,13.4,180,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/14/21,13,14,6,Newark,0,0,0,0,0,0,1,0,0,23.95,708000,98868000,7913,6980000,0,7.47,11.05,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/14/21,13,14,93,Southerly,0,0,0,0,0,0,0,1,0,17.7,1397340,90042400,11125,104300000,0,7.2,13.88,120,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/14/21,5,5,3,Zanesville,0,0,0,0,0,0,0,0,1,9.45,1182720,121499200,5441,4150000,0,7.5,,106,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/16/21,18,13,3,Athens,1,0,0,0,0,0,0,0,0,5.3,6853300,81517000,3792,2329000,0,7.5,13,268,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/16/21,26,21,3,Circleville,0,1,0,0,0,0,0,0,0,11.85,3194300,73436000,8491,2030000,0,7.81,13.25,124,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/16/21,15,13,87,Jackson_Pike,0,0,1,0,0,0,0,0,0,19.35,3365000,28905000,15008,79800000,0.045,6.95,15,150,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/16/21,22,23,6,Lancaster,0,0,0,1,0,0,0,0,0,4.4,1355800,28830000,3366,6700000,0.18,7.475,13.15,275,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/16/21,17,14,2,Marietta,0,0,0,0,1,0,0,0,0,7.4,402240,231275200,6016,2332000,0.11,7.3,14,260,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/16/21,24,24,6,Marysville,0,0,0,0,0,1,0,0,0,5,6224400,29186000,8155,3760000,0,8.47,14.1,320,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/16/21,17,16,7,Newark,0,0,0,0,0,0,1,0,0,14.3,2461000,40388000,6057,7450000,0,7.55,10.75,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/16/21,17,15,99,Southerly,0,0,0,0,0,0,0,1,0,11.55,3544600,46822000,19545,120000000,0.045,7.25,13.72,140,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/16/21,6,8,4,Zanesville,0,0,0,0,0,0,0,0,1,20.8,7815560,310112400,14009,5300000,0.06,7.4,,70,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/21/21,5,15,4,Athens,1,0,0,0,0,0,0,0,0,7.4,546200,9207200,4135,2057000,0,7.8,13,452,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/21/21,10,7,1,Circleville,0,1,0,0,0,0,0,0,0,10.65,1043700,75166000,12495,2240000,0,7.85,12.65,116,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/21/21,15,15,96,Jackson_Pike,0,0,1,0,0,0,0,0,0,19.05,2468000,50040000,18467,95000000,0,7.1,15,141,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/21/21,12,11,3,Lancaster,0,0,0,1,0,0,0,0,0,10.15,457520,40046400,4361,6700000,0,7.515,13.2,214,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/21/21,4,4,1,Marietta,0,0,0,0,1,0,0,0,0,5.6,434160,260560,3464,2156000,0,7.2,15,140,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/21/21,23,25,6,Marysville,0,0,0,0,0,1,0,0,0,12.5,1103200,35728000,8020,4040000,0,8.23,12.8,130,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/21/21,19,17,8,Newark,0,0,0,0,0,0,1,0,0,14.55,908000,20960000,7200,8180000,0,7.4,10.6,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/21/21,13,14,94,Southerly,0,0,0,0,0,0,0,1,0,9.4,1581800,42250000,14047,135000000,0,7.3,14.61,88,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/21/21,6,9,4,Zanesville,0,0,0,0,0,0,0,0,1,22.95,1289800,28490000,5975,6700000,0,7.5,,42,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/23/21,29,21,5,Athens,1,0,0,0,0,0,0,0,0,4.9,878400,46034000,4687,2104000,0,7.6,16.5,436,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/23/21,7,7,1,Circleville,0,1,0,0,0,0,0,0,0,16.55,849600,85728000,13067,2030000,0.001,7.76,13,128,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/23/21,19,18,116,Jackson_Pike,0,0,1,0,0,0,0,0,0,12.35,2075180,56126600,14901,78000000,0,7.1,15,151,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/23/21,19,16,4,Lancaster,0,0,0,1,0,0,0,0,0,14.25,433600,21504000,3767,6700000,0,7.43,13.7,491,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/23/21,2,5,1,Marietta,0,0,0,0,1,0,0,0,0,2.1,66800,244000,2133,2277000,0,7.35,16,376,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/23/21,27,22,5,Marysville,0,0,0,0,0,1,0,0,0,9.05,4907400,31506000,4050,3510000,0.01,7.71,14.15,150,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/23/21,20,18,8,Newark,0,0,0,0,0,0,1,0,0,16.8,701400,39780000,11558,7830000,0.02,7.4,11.7,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/23/21,18,17,114,Southerly,0,0,0,0,0,0,0,1,0,18.65,1703600,84148000,25517,126900000,0,7.3,14.03,132,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/23/21,12,9,4,Zanesville,0,0,0,0,0,0,0,0,1,7.15,327000,46460000,3223,4700000,0,7.4,,192,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/28/21,29,21,5,Athens,1,0,0,0,0,0,0,0,0,4.9,878400,46034000,4687,2104000,0,7.6,16.5,436,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/28/21,7,7,1,Circleville,0,1,0,0,0,0,0,0,0,16.55,849600,85728000,13067,2030000,0.001,7.76,13,128,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/28/21,19,18,116,Jackson_Pike,0,0,1,0,0,0,0,0,0,12.35,2075180,56126600,14901,78000000,0,7.1,15,151,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/28/21,19,16,4,Lancaster,0,0,0,1,0,0,0,0,0,14.25,433600,21504000,3767,6700000,0,7.43,13.7,491,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/28/21,11,9,1,Marietta,0,0,0,0,1,0,0,0,0,4.15,216900,6359900,3705,4770000,0.78,7.2,14,160,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/28/21,27,22,5,Marysville,0,0,0,0,0,1,0,0,0,9.05,4907400,31506000,4050,3510000,0.01,7.71,14.15,150,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/28/21,20,18,8,Newark,0,0,0,0,0,0,1,0,0,16.8,701400,39780000,11558,7830000,0.02,7.4,11.7,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/28/21,18,17,114,Southerly,0,0,0,0,0,0,0,1,0,18.65,1703600,84148000,25517,126900000,0,7.3,14.03,132,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/28/21,16,16,8,Zanesville,0,0,0,0,0,0,0,0,1,12.4,2660000,39945000,4683,4400000,0.32,7.4,,80,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
3/30/21,26,28,7,Athens,1,0,0,0,0,0,0,0,0,4.8,2540200,87280000,16613,2317000,0.4,7.6,13.5,284,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
3/30/21,12,13,2,Circleville,0,1,0,0,0,0,0,0,0,16.4,921480,90771600,16970,1690000,0.57,7.62,13.45,152,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
3/30/21,18,18,114,Jackson_Pike,0,0,1,0,0,0,0,0,0,18.85,2895960,42446000,22027,80700000,0,7.05,16,153,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
3/30/21,14,14,3,Lancaster,0,0,0,1,0,0,0,0,0,11.75,477840,4610940,5026,5700000,0,7.575,14.3,568,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
3/30/21,11,12,2,Marietta,0,0,0,0,1,0,0,0,0,23.15,21760,867200,933,2572000,0,7.25,15.5,380,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
3/30/21,19,16,4,Marysville,0,0,0,0,0,1,0,0,0,16.75,1517280,50390400,7856,3340000,0.13,7.75,14.3,150,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
3/30/21,14,14,6,Newark,0,0,0,0,0,0,1,0,0,28.9,1285080,31348000,7602,7350000,0.51,7.71,12.3,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
3/30/21,21,21,137,Southerly,0,0,0,0,0,0,0,1,0,11.65,1149440,50736600,19194,139800000,0,7.1,13.61,132,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
3/30/21,15,15,7,Zanesville,0,0,0,0,0,0,0,0,1,22.75,427200,27264000,5627,16000000,0.21,7.4,,148,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
4/4/21,20,28,7,Athens,1,0,0,0,0,0,0,0,0,16,1138600,101506000,11072,1823000,0,7.7,13.5,120,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
4/4/21,14,11,2,Circleville,0,1,0,0,0,0,0,0,0,13.3,13908000,95831000,5134,1710000,0,7.61,13.7,160,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
4/4/21,16,17,107,Jackson_Pike,0,0,1,0,0,0,0,0,0,10.8,2061120,55558000,9496,75000000,0,7,16,170,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
4/4/21,26,23,6,Lancaster,0,0,0,1,0,0,0,0,0,13.25,862500,61450000,8604,4800000,0,7.545,14.05,163,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
4/4/21,2,9,1,Marietta,0,0,0,0,1,0,0,0,0,25.5,870300,27169000,1400,2019000,0,7.2,13.5,260,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
4/4/21,26,19,5,Marysville,0,0,0,0,0,1,0,0,0,5.5,1482000,103565000,8317,2670000,0,7.79,14.45,200,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
4/4/21,11,10,4,Newark,0,0,0,0,0,0,1,0,0,13.95,1173500,37249000,380,6890000,0,7.38,11.55,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
4/4/21,21,23,149,Southerly,0,0,0,0,0,0,0,1,0,11,2885800,119375200,31682,108900000,0,7.1,13.9,164,N,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
4/4/21,16,15,7,Zanesville,0,0,0,0,0,0,0,0,1,13.55,1404000,77480000,2567,4170000,0,7.5,,126,N,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
4/6/21,33,28,7,Athens,1,0,0,0,0,0,0,0,0,17.4,957080,73340400,53800,1948000,0,7.6,14,256,Y,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
4/6/21,2,7,1,Circleville,0,1,0,0,0,0,0,0,0,11,917400,105754000,13718,1640000,0,7.68,13.9,152,Y,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
4/6/21,21,19,124,Jackson_Pike,0,0,1,0,0,0,0,0,0,24.4,1781200,27570000,11488,77800000,0,6.95,16,184,Y,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
4/6/21,19,19,5,Lancaster,0,0,0,1,0,0,0,0,0,7.2,616000,32362000,7590,5300000,0,7.535,14.35,209,Y,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
4/6/21,11,7,1,Marietta,0,0,0,0,1,0,0,0,0,25.5,57800,912000,0,2052000,0,7.2,15,412,Y,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
4/6/21,22,19,5,Marysville,0,0,0,0,0,1,0,0,0,9.4,1472600,69772000,5198,3460000,0,7.86,15.2,220,Y,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
4/6/21,10,9,4,Newark,0,0,0,0,0,0,1,0,0,20.8,479300,34039800,1000,8610000,0,7.5,13.15,148,Y,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
4/6/21,27,24,160,Southerly,0,0,0,0,0,0,0,1,0,28.4,631300,44004000,13350,93100000,0,7,14.85,236,Y,Combined ,654817,97258.1429,1.13,82,0.6437,0.3563,0.2759,1,0.8161
4/6/21,13,12,6,Zanesville,0,0,0,0,0,0,0,0,1,13.55,793260,43784400,4850,4030000,0,7.4,,82,Y,Combined ,47500,30345,30.1,10,0.8161,0.8046,0.8046,0.3448,0.8391
4/11/21,10,12,3,Athens,1,0,0,0,0,0,0,0,0,5.65,824000,24640000,3667,2387000,0,7.6,16.5,192,N,Separate,24536,32360,47.3,11,0.9425,0.8966,0.046,0.6782,1
4/11/21,0,3,0,Circleville,0,1,0,0,0,0,0,0,0,9.55,1373740,65816600,0,1880000,0.05,7.58,14.1,144,N,Separate,13965,42103,22.4,8,0.3448,0.4368,0.1839,0.4713,0.5287
4/11/21,15,16,103,Jackson_Pike,0,0,1,0,0,0,0,0,0,12.3,1213000,39148000,7625,92800000,0.345,7,16,158,N,Combined ,645940,97258.1429,1.13,80,0.6437,0.3563,0.2759,1,0.8161
4/11/21,27,26,6,Lancaster,0,0,0,1,0,0,0,0,0,6.2,237600,16010000,4650,7900000,0.02,7.405,15.1,150,N,Combined ,24303,43720,18.5,19,0.3103,0.1034,0.3908,0.8506,0.3563
4/11/21,4,3,0,Marietta,0,0,0,0,1,0,0,0,0,11.6,1114000,34502800,4924,2076000,0,7.15,17,80,N,Separate,15284,38729,26.6,7,0.4183,0.3103,0.7011,0.1494,0.6667
4/11/21,19,20,5,Marysville,0,0,0,0,0,1,0,0,0,7.65,632320,22834400,3108,5280000,0.38,8.17,14.15,183,N,Separate,24677,75116,8.2,4,0.069,0.0345,0.1034,0.4943,0.3103
4/11/21,4,5,2,Newark,0,0,0,0,0,0,1,0,0,15.15,595580,39307800,14031,8250000,0.04,7.4,13.4,148,N,Combined ,45000,45039,18.3,11,0.2874,0.2414,0.3563,0.5287,0.2874
